time,speed,category,start_lat,start_lon,end_lat,end_lon,is_fixed,iri,distance,suspension,Line_Geometry,VPROMMS_ID
09:23:30 2017-April-26,38.86,FAIR,20.19385785,105.67433537,20.19475983,105.67401543,True,4.73,105.31,SUV,"LINESTRING (105.67433537 20.19385785, 105.67401543 20.19475983)",217b_1
09:23:39 2017-April-26,42.72,FAIR,20.19475983,105.67401543,20.19566709,105.67364017,True,5.16,107.83,SUV,"LINESTRING (105.67401543 20.19475983, 105.67364017 20.19566709)",217b_1
09:23:54 2017-April-26,25.17,POOR,20.19566709,105.67364017,20.1965347,105.6733256,True,6.27,101.52,SUV,"LINESTRING (105.67364017 20.19566709, 105.6733256 20.1965347)",217b_1
09:24:36 2017-April-26,26.75,FAIR,20.19760297,105.67254868,20.19827826,105.67190294,True,4.5,100.72,SUV,"LINESTRING (105.67254868 20.19760297, 105.67190294 20.19827826)",217b_1
09:24:47 2017-April-26,34.55,FAIR,20.19827826,105.67190294,20.19897907,105.67122887,True,4.67,104.8,SUV,"LINESTRING (105.67190294 20.19827826, 105.67122887 20.19897907)",217b_1
09:24:58 2017-April-26,33.66,FAIR,20.19897907,105.67122887,20.19965201,105.6705299,True,4.78,104.34,SUV,"LINESTRING (105.67122887 20.19897907, 105.6705299 20.19965201)",217b_1
09:25:09 2017-April-26,36.18,FAIR,20.19965201,105.6705299,20.20046531,105.66996044,True,4.86,107.93,SUV,"LINESTRING (105.6705299 20.19965201, 105.66996044 20.20046531)",217b_1
09:25:19 2017-April-26,38.29,FAIR,20.20046531,105.66996044,20.20123296,105.669325,True,4.82,107.86,SUV,"LINESTRING (105.66996044 20.20046531, 105.669325 20.20123296)",217b_1
09:25:28 2017-April-26,40.85,FAIR,20.20123296,105.669325,20.20192904,105.6686832,True,4.91,102.16,SUV,"LINESTRING (105.669325 20.20123296, 105.6686832 20.20192904)",217b_1
09:25:37 2017-April-26,39.76,FAIR,20.20192904,105.6686832,20.20261304,105.66804416,True,4.62,100.97,SUV,"LINESTRING (105.6686832 20.20192904, 105.66804416 20.20261304)",217b_1
09:25:46 2017-April-26,41.26,FAIR,20.20261304,105.66804416,20.20329093,105.66738686,True,5.22,101.74,SUV,"LINESTRING (105.66804416 20.20261304, 105.66738686 20.20329093)",217b_1
09:25:55 2017-April-26,41.9,FAIR,20.20329093,105.66738686,20.20395805,105.66670876,True,4.84,102.36,SUV,"LINESTRING (105.66738686 20.20329093, 105.66670876 20.20395805)",217b_1
09:26:05 2017-April-26,34.27,FAIR,20.20395805,105.66670876,20.20459704,105.66603033,True,4.91,100.16,SUV,"LINESTRING (105.66670876 20.20395805, 105.66603033 20.20459704)",217b_1
09:26:16 2017-April-26,35.81,FAIR,20.20459704,105.66603033,20.2052432,105.66526573,True,4.68,107.25,SUV,"LINESTRING (105.66603033 20.20459704, 105.66526573 20.2052432)",217b_1
09:26:28 2017-April-26,32.57,FAIR,20.2052432,105.66526573,20.20583605,105.6644982,True,4.73,103.64,SUV,"LINESTRING (105.66526573 20.2052432, 105.6644982 20.20583605)",217b_1
09:26:42 2017-April-26,26.94,FAIR,20.20583605,105.6644982,20.20647165,105.6637155,True,5.17,107.9,SUV,"LINESTRING (105.6644982 20.20583605, 105.6637155 20.20647165)",217b_1
09:26:51 2017-April-26,41.17,FAIR,20.20647165,105.6637155,20.20713965,105.66302944,True,4.75,103.0,SUV,"LINESTRING (105.6637155 20.20647165, 105.66302944 20.20713965)",217b_1
09:27:00 2017-April-26,43.22,FAIR,20.20713965,105.66302944,20.20781674,105.66230206,True,5.13,106.76,SUV,"LINESTRING (105.66302944 20.20713965, 105.66230206 20.20781674)",217b_1
09:27:10 2017-April-26,38.51,FAIR,20.20781674,105.66230206,20.20846956,105.66155976,True,5.16,106.03,SUV,"LINESTRING (105.66230206 20.20781674, 105.66155976 20.20846956)",217b_1
09:27:21 2017-April-26,32.63,FAIR,20.20846956,105.66155976,20.2091223,105.66089591,True,4.98,100.18,SUV,"LINESTRING (105.66155976 20.20846956, 105.66089591 20.2091223)",217b_1
09:27:32 2017-April-26,33.84,FAIR,20.2091223,105.66089591,20.20983871,105.66025226,True,4.68,104.0,SUV,"LINESTRING (105.66089591 20.2091223, 105.66025226 20.20983871)",217b_1
09:27:41 2017-April-26,40.58,FAIR,20.20983871,105.66025226,20.21038952,105.65945079,True,5.19,103.61,SUV,"LINESTRING (105.66025226 20.20983871, 105.65945079 20.21038952)",217b_1
09:27:51 2017-April-26,38.0,FAIR,20.21038952,105.65945079,20.21080665,105.65857714,True,4.86,102.32,SUV,"LINESTRING (105.65945079 20.21038952, 105.65857714 20.21080665)",217b_1
09:28:07 2017-April-26,24.8,FAIR,20.21080665,105.65857714,20.21095916,105.65759202,True,4.6,104.33,SUV,"LINESTRING (105.65857714 20.21080665, 105.65759202 20.21095916)",217b_1
09:28:57 2017-April-26,19.09,POOR,20.21165108,105.65660656,20.21235231,105.65596593,True,8.14,102.51,SUV,"LINESTRING (105.65660656 20.21165108, 105.65596593 20.21235231)",217b_1
09:29:08 2017-April-26,33.03,POOR,20.21235231,105.65596593,20.21293054,105.65520938,True,6.4,101.73,SUV,"LINESTRING (105.65596593 20.21235231, 105.65520938 20.21293054)",217b_1
09:29:21 2017-April-26,28.45,POOR,20.21293054,105.65520938,20.21360017,105.65455433,True,6.13,100.91,SUV,"LINESTRING (105.65520938 20.21293054, 105.65455433 20.21360017)",217b_1
09:29:31 2017-April-26,37.93,FAIR,20.21360017,105.65455433,20.21431791,105.65387162,True,4.98,106.79,SUV,"LINESTRING (105.65455433 20.21360017, 105.65387162 20.21431791)",217b_1
09:29:41 2017-April-26,35.85,FAIR,20.21431791,105.65387162,20.215073,105.65331825,True,4.82,101.65,SUV,"LINESTRING (105.65387162 20.21431791, 105.65331825 20.215073)",217b_1
09:29:52 2017-April-26,35.79,FAIR,20.215073,105.65331825,20.21596412,105.65290519,True,4.87,107.68,SUV,"LINESTRING (105.65331825 20.215073, 105.65290519 20.21596412)",217b_1
09:30:02 2017-April-26,37.6,FAIR,20.21596412,105.65290519,20.21681811,105.65249624,True,5.4,103.75,SUV,"LINESTRING (105.65290519 20.21596412, 105.65249624 20.21681811)",217b_1
09:30:16 2017-April-26,27.01,FAIR,20.21681811,105.65249624,20.21760806,105.65199005,True,4.86,102.21,SUV,"LINESTRING (105.65249624 20.21681811, 105.65199005 20.21760806)",217b_1
09:30:33 2017-April-26,22.44,FAIR,20.21760806,105.65199005,20.21839395,105.65143065,True,5.34,104.82,SUV,"LINESTRING (105.65199005 20.21760806, 105.65143065 20.21839395)",217b_1
09:30:53 2017-April-26,24.16,FAIR,20.21855735,105.65128983,20.21905356,105.65047251,True,5.8,101.55,SUV,"LINESTRING (105.65128983 20.21855735, 105.65047251 20.21905356)",217b_1
09:31:04 2017-April-26,34.74,POOR,20.21905356,105.65047251,20.21945606,105.64950851,True,7.18,110.16,SUV,"LINESTRING (105.65047251 20.21905356, 105.64950851 20.21945606)",217b_1
09:31:13 2017-April-26,40.32,POOR,20.21945606,105.64950851,20.21972776,105.64857426,True,8.61,102.16,SUV,"LINESTRING (105.64950851 20.21945606, 105.64857426 20.21972776)",217b_1
09:31:24 2017-April-26,37.14,POOR,20.21972776,105.64857426,20.22034408,105.64774923,True,6.17,109.95,SUV,"LINESTRING (105.64857426 20.21972776, 105.64774923 20.22034408)",217b_1
09:31:34 2017-April-26,37.09,POOR,20.22034408,105.64774923,20.22105826,105.64707281,True,6.63,106.06,SUV,"LINESTRING (105.64774923 20.22034408, 105.64707281 20.22105826)",217b_1
09:31:44 2017-April-26,39.14,POOR,20.22105826,105.64707281,20.22160296,105.64620889,True,7.6,108.57,SUV,"LINESTRING (105.64707281 20.22105826, 105.64620889 20.22160296)",217b_1
09:31:54 2017-April-26,38.59,POOR,20.22160296,105.64620889,20.22201874,105.64525402,True,7.94,109.89,SUV,"LINESTRING (105.64620889 20.22160296, 105.64525402 20.22201874)",217b_1
09:32:03 2017-April-26,41.73,POOR,20.22201874,105.64525402,20.22240833,105.64435557,True,7.23,103.32,SUV,"LINESTRING (105.64525402 20.22201874, 105.64435557 20.22240833)",217b_1
09:32:15 2017-April-26,35.77,POOR,20.22240833,105.64435557,20.22245393,105.64334823,True,6.04,105.39,SUV,"LINESTRING (105.64435557 20.22240833, 105.64334823 20.22245393)",217b_1
09:32:24 2017-April-26,42.07,FAIR,20.22245393,105.64334823,20.2216307,105.64277926,True,5.93,108.82,SUV,"LINESTRING (105.64334823 20.22245393, 105.64277926 20.2216307)",217b_1
09:32:33 2017-April-26,44.57,POOR,20.2216307,105.64277926,20.22076892,105.64222422,True,6.77,111.65,SUV,"LINESTRING (105.64277926 20.2216307, 105.64222422 20.22076892)",217b_1
09:32:42 2017-April-26,42.22,POOR,20.22076892,105.64222422,20.21998659,105.64167118,True,7.66,104.12,SUV,"LINESTRING (105.64222422 20.22076892, 105.64167118 20.21998659)",217b_1
09:32:53 2017-April-26,34.08,POOR,20.21998659,105.64167118,20.2192121,105.64117103,True,7.87,100.42,SUV,"LINESTRING (105.64167118 20.21998659, 105.64117103 20.2192121)",217b_1
09:33:02 2017-April-26,39.99,POOR,20.2192121,105.64117103,20.21839059,105.64073869,True,8.39,101.55,SUV,"LINESTRING (105.64117103 20.2192121, 105.64073869 20.21839059)",217b_1
09:33:12 2017-April-26,39.73,POOR,20.21839059,105.64073869,20.21751921,105.64024843,True,7.57,109.23,SUV,"LINESTRING (105.64073869 20.21839059, 105.64024843 20.21751921)",217b_1
09:33:23 2017-April-26,35.4,POOR,20.21751921,105.64024843,20.21667541,105.63974602,True,6.05,107.16,SUV,"LINESTRING (105.64024843 20.21751921, 105.63974602 20.21667541)",217b_1
09:33:34 2017-April-26,34.02,POOR,20.21667541,105.63974602,20.21587347,105.63916717,True,7.85,107.43,SUV,"LINESTRING (105.63974602 20.21667541, 105.63916717 20.21587347)",217b_1
09:33:45 2017-April-26,34.5,POOR,20.21587347,105.63916717,20.21502413,105.63868253,True,6.44,106.8,SUV,"LINESTRING (105.63916717 20.21587347, 105.63868253 20.21502413)",217b_1
09:33:54 2017-April-26,42.05,POOR,20.21502413,105.63868253,20.21415719,105.63829998,True,7.45,103.97,SUV,"LINESTRING (105.63868253 20.21502413, 105.63829998 20.21415719)",217b_1
09:34:12 2017-April-26,23.23,POOR,20.21415719,105.63829998,20.21344121,105.63769061,True,8.96,101.68,SUV,"LINESTRING (105.63829998 20.21415719, 105.63769061 20.21344121)",217b_1
09:34:24 2017-April-26,30.43,POOR,20.21344121,105.63769061,20.21347582,105.63668897,True,6.37,104.75,SUV,"LINESTRING (105.63769061 20.21344121, 105.63668897 20.21347582)",217b_1
09:34:34 2017-April-26,38.46,POOR,20.21347582,105.63668897,20.21321397,105.63571952,True,7.42,105.38,SUV,"LINESTRING (105.63668897 20.21347582, 105.63571952 20.21321397)",217b_1
09:34:47 2017-April-26,32.15,POOR,20.21321397,105.63571952,20.21287057,105.63481486,True,7.05,101.9,SUV,"LINESTRING (105.63571952 20.21321397, 105.63481486 20.21287057)",217b_1
09:34:59 2017-April-26,29.29,POOR,20.21287057,105.63481486,20.21312575,105.63387483,True,6.89,102.22,SUV,"LINESTRING (105.63481486 20.21287057, 105.63387483 20.21312575)",217b_1
09:35:08 2017-April-26,41.68,POOR,20.21312575,105.63387483,20.2134151,105.6328913,True,6.7,107.66,SUV,"LINESTRING (105.63387483 20.21312575, 105.6328913 20.2134151)",217b_1
09:35:18 2017-April-26,38.01,POOR,20.2134151,105.6328913,20.21396604,105.63207977,True,6.22,104.47,SUV,"LINESTRING (105.6328913 20.2134151, 105.63207977 20.21396604)",217b_1
09:35:27 2017-April-26,44.17,POOR,20.21396604,105.63207977,20.21437826,105.63117653,True,6.85,104.85,SUV,"LINESTRING (105.63207977 20.21396604, 105.63117653 20.21437826)",217b_1
09:35:37 2017-April-26,39.36,POOR,20.21437826,105.63117653,20.21408104,105.63020783,True,6.65,106.45,SUV,"LINESTRING (105.63117653 20.21437826, 105.63020783 20.21408104)",217b_1
09:35:47 2017-April-26,37.67,POOR,20.21408104,105.63020783,20.21325865,105.62968321,True,6.86,106.28,SUV,"LINESTRING (105.63020783 20.21408104, 105.62968321 20.21325865)",217b_1
09:35:55 2017-April-26,44.4,POOR,20.21325865,105.62968321,20.21256358,105.62905733,True,7.91,100.99,SUV,"LINESTRING (105.62968321 20.21325865, 105.62905733 20.21256358)",217b_1
09:36:03 2017-April-26,46.34,FAIR,20.21256358,105.62905733,20.21197136,105.62831788,True,5.9,101.34,SUV,"LINESTRING (105.62905733 20.21256358, 105.62831788 20.21197136)",217b_1
09:36:13 2017-April-26,40.47,POOR,20.21197136,105.62831788,20.21212169,105.62731046,True,8.28,106.59,SUV,"LINESTRING (105.62831788 20.21197136, 105.62731046 20.21212169)",217b_1
09:36:21 2017-April-26,46.12,POOR,20.21212169,105.62731046,20.21263206,105.62650454,True,7.01,101.42,SUV,"LINESTRING (105.62731046 20.21212169, 105.62650454 20.21263206)",217b_1
09:36:30 2017-April-26,44.54,POOR,20.21263206,105.62650454,20.2129691,105.62554833,True,7.18,106.67,SUV,"LINESTRING (105.62650454 20.21263206, 105.62554833 20.2129691)",217b_1
09:36:39 2017-April-26,42.36,POOR,20.2129691,105.62554833,20.21297262,105.62453605,True,7.1,105.79,SUV,"LINESTRING (105.62554833 20.2129691, 105.62453605 20.21297262)",217b_1
09:36:49 2017-April-26,36.96,POOR,20.21297262,105.62453605,20.21300153,105.62355436,True,7.14,102.64,SUV,"LINESTRING (105.62453605 20.21297262, 105.62355436 20.21300153)",217b_1
09:36:59 2017-April-26,37.88,POOR,20.21300153,105.62355436,20.21353626,105.62273017,True,6.72,104.51,SUV,"LINESTRING (105.62355436 20.21300153, 105.62273017 20.21353626)",217b_1
09:37:10 2017-April-26,37.2,POOR,20.21353626,105.62273017,20.21346702,105.62175443,True,6.07,102.26,SUV,"LINESTRING (105.62273017 20.21353626, 105.62175443 20.21346702)",217b_1
09:37:18 2017-April-26,48.53,POOR,20.21346702,105.62175443,20.21296113,105.62085011,True,6.46,109.86,SUV,"LINESTRING (105.62175443 20.21346702, 105.62085011 20.21296113)",217b_1
09:37:28 2017-April-26,41.59,POOR,20.21296113,105.62085011,20.21230454,105.62015156,True,6.33,103.02,SUV,"LINESTRING (105.62085011 20.21296113, 105.62015156 20.21230454)",217b_1
09:37:38 2017-April-26,36.47,POOR,20.21230454,105.62015156,20.21137905,105.62031526,True,7.76,103.88,SUV,"LINESTRING (105.62015156 20.21230454, 105.62031526 20.21137905)",217b_1
09:37:47 2017-April-26,45.83,POOR,20.21137905,105.62031526,20.21039464,105.62022541,True,6.19,109.39,SUV,"LINESTRING (105.62031526 20.21137905, 105.62022541 20.21039464)",217b_1
09:37:56 2017-April-26,44.22,POOR,20.21039464,105.62022541,20.20996427,105.61924414,True,6.32,113.08,SUV,"LINESTRING (105.62022541 20.21039464, 105.61924414 20.20996427)",217b_1
09:38:04 2017-April-26,48.1,FAIR,20.20996427,105.61924414,20.20979256,105.61822515,True,5.3,108.18,SUV,"LINESTRING (105.61924414 20.20996427, 105.61822515 20.20979256)",217b_1
09:38:12 2017-April-26,48.09,POOR,20.20979256,105.61822515,20.20970837,105.61721572,True,6.06,105.91,SUV,"LINESTRING (105.61822515 20.20979256, 105.61721572 20.20970837)",217b_1
09:38:21 2017-April-26,41.34,FAIR,20.20970837,105.61721572,20.20953675,105.61626647,True,5.92,101.01,SUV,"LINESTRING (105.61721572 20.20970837, 105.61626647 20.20953675)",217b_1
09:38:35 2017-April-26,31.26,POOR,20.20953675,105.61626647,20.20984826,105.61532325,True,7.13,104.43,SUV,"LINESTRING (105.61626647 20.20953675, 105.61532325 20.20984826)",217b_1
09:38:45 2017-April-26,39.61,POOR,20.20984826,105.61532325,20.21057745,105.61462495,True,7.81,108.82,SUV,"LINESTRING (105.61532325 20.20984826, 105.61462495 20.21057745)",217b_1
09:38:55 2017-April-26,37.17,POOR,20.21057745,105.61462495,20.21131702,105.61399145,True,9.17,105.29,SUV,"LINESTRING (105.61462495 20.21057745, 105.61399145 20.21131702)",217b_1
09:39:04 2017-April-26,43.23,POOR,20.21131702,105.61399145,20.21207973,105.61335979,True,6.9,107.18,SUV,"LINESTRING (105.61399145 20.21131702, 105.61335979 20.21207973)",217b_1
09:39:13 2017-April-26,41.45,POOR,20.21207973,105.61335979,20.21281214,105.61273752,True,7.28,103.94,SUV,"LINESTRING (105.61335979 20.21207973, 105.61273752 20.21281214)",217b_1
09:39:23 2017-April-26,39.49,POOR,20.21281214,105.61273752,20.21356811,105.61207778,True,10.12,108.43,SUV,"LINESTRING (105.61273752 20.21281214, 105.61207778 20.21356811)",217b_1
09:39:34 2017-April-26,33.58,POOR,20.21356811,105.61207778,20.21430559,105.61145291,True,8.66,104.55,SUV,"LINESTRING (105.61207778 20.21356811, 105.61145291 20.21430559)",217b_1
09:39:44 2017-April-26,38.65,POOR,20.21430559,105.61145291,20.21493964,105.61068437,True,7.82,106.67,SUV,"LINESTRING (105.61145291 20.21430559, 105.61068437 20.21493964)",217b_1
09:39:55 2017-April-26,33.43,POOR,20.21493964,105.61068437,20.2155332,105.60992966,True,7.15,102.66,SUV,"LINESTRING (105.61068437 20.21493964, 105.60992966 20.2155332)",217b_1
09:40:03 2017-April-26,44.85,POOR,20.2155332,105.60992966,20.21611273,105.60917588,True,6.84,101.59,SUV,"LINESTRING (105.60992966 20.2155332, 105.60917588 20.21611273)",217b_1
09:40:11 2017-April-26,45.4,POOR,20.21611273,105.60917588,20.21666862,105.60840793,True,6.44,101.13,SUV,"LINESTRING (105.60917588 20.21611273, 105.60840793 20.21666862)",217b_1
09:40:22 2017-April-26,36.21,POOR,20.21666862,105.60840793,20.2172455,105.60761861,True,8.54,104.32,SUV,"LINESTRING (105.60840793 20.21666862, 105.60761861 20.2172455)",217b_1
09:40:53 2017-April-26,22.62,POOR,20.21772687,105.60701704,20.21831574,105.60624154,True,10.21,104.01,SUV,"LINESTRING (105.60701704 20.21772687, 105.60624154 20.21831574)",217b_1
09:41:03 2017-April-26,35.64,POOR,20.21831574,105.60624154,20.21887918,105.60549329,True,7.45,100.03,SUV,"LINESTRING (105.60624154 20.21831574, 105.60549329 20.21887918)",217b_1
09:41:12 2017-April-26,41.68,POOR,20.21887918,105.60549329,20.21948494,105.60471654,True,7.85,105.29,SUV,"LINESTRING (105.60549329 20.21887918, 105.60471654 20.21948494)",217b_1
09:41:21 2017-April-26,42.15,POOR,20.21948494,105.60471654,20.22009095,105.60393342,True,6.5,105.82,SUV,"LINESTRING (105.60471654 20.21948494, 105.60393342 20.22009095)",217b_1
09:41:30 2017-April-26,39.65,POOR,20.22009095,105.60393342,20.22068988,105.60318969,True,7.46,102.16,SUV,"LINESTRING (105.60393342 20.22009095, 105.60318969 20.22068988)",217b_1
09:41:40 2017-April-26,38.39,POOR,20.22068988,105.60318969,20.22125708,105.60242945,True,9.1,101.27,SUV,"LINESTRING (105.60318969 20.22068988, 105.60242945 20.22125708)",217b_1
09:41:52 2017-April-26,31.1,POOR,20.22125708,105.60242945,20.22208588,105.60185529,True,8.1,109.63,SUV,"LINESTRING (105.60242945 20.22125708, 105.60185529 20.22208588)",217b_1
09:42:01 2017-April-26,42.83,POOR,20.22208588,105.60185529,20.22293895,105.60135657,True,6.49,107.87,SUV,"LINESTRING (105.60185529 20.22208588, 105.60135657 20.22293895)",217b_1
09:42:11 2017-April-26,38.86,POOR,20.22293895,105.60135657,20.22377337,105.60085106,True,6.73,106.41,SUV,"LINESTRING (105.60135657 20.22293895, 105.60085106 20.22377337)",217b_1
09:42:23 2017-April-26,31.9,FAIR,20.22377337,105.60085106,20.22455071,105.60035334,True,5.79,100.55,SUV,"LINESTRING (105.60085106 20.22377337, 105.60035334 20.22455071)",217b_1
09:42:36 2017-April-26,27.22,POOR,20.22455071,105.60035334,20.2253886,105.59991153,True,6.17,103.62,SUV,"LINESTRING (105.60035334 20.22455071, 105.59991153 20.2253886)",217b_1
09:42:45 2017-April-26,38.88,POOR,20.2253886,105.59991153,20.22617286,105.59942907,True,6.25,100.4,SUV,"LINESTRING (105.59991153 20.2253886, 105.59942907 20.22617286)",217b_1
09:42:55 2017-April-26,37.46,POOR,20.22617286,105.59942907,20.22700032,105.59892733,True,6.14,105.55,SUV,"LINESTRING (105.59942907 20.22617286, 105.59892733 20.22700032)",217b_1
09:43:04 2017-April-26,40.23,POOR,20.22700032,105.59892733,20.22778947,105.59840731,True,6.74,102.89,SUV,"LINESTRING (105.59892733 20.22700032, 105.59840731 20.22778947)",217b_1
09:43:13 2017-April-26,41.33,POOR,20.22778947,105.59840731,20.22859854,105.59792091,True,6.59,102.99,SUV,"LINESTRING (105.59840731 20.22778947, 105.59792091 20.22859854)",217b_1
09:43:23 2017-April-26,40.35,POOR,20.22859854,105.59792091,20.22944888,105.59740291,True,6.26,108.59,SUV,"LINESTRING (105.59792091 20.22859854, 105.59740291 20.22944888)",217b_1
09:43:34 2017-April-26,32.55,POOR,20.22944888,105.59740291,20.23022966,105.59690938,True,7.66,100.65,SUV,"LINESTRING (105.59740291 20.22944888, 105.59690938 20.23022966)",217b_1
09:43:44 2017-April-26,39.29,POOR,20.23022966,105.59690938,20.2310782,105.59643564,True,8.8,106.19,SUV,"LINESTRING (105.59690938 20.23022966, 105.59643564 20.2310782)",217b_1
09:43:54 2017-April-26,38.24,POOR,20.2310782,105.59643564,20.23195327,105.59592954,True,8.36,110.37,SUV,"LINESTRING (105.59643564 20.2310782, 105.59592954 20.23195327)",217b_1
09:44:03 2017-April-26,44.18,POOR,20.23195327,105.59592954,20.23281782,105.59541707,True,8.83,109.67,SUV,"LINESTRING (105.59592954 20.23195327, 105.59541707 20.23281782)",217b_1
09:44:13 2017-April-26,38.7,POOR,20.23281782,105.59541707,20.23367973,105.59493712,True,8.44,107.8,SUV,"LINESTRING (105.59541707 20.23281782, 105.59493712 20.23367973)",217b_1
09:44:22 2017-April-26,41.09,POOR,20.23367973,105.59493712,20.23448435,105.59444904,True,7.1,102.64,SUV,"LINESTRING (105.59493712 20.23367973, 105.59444904 20.23448435)",217b_1
09:44:32 2017-April-26,40.01,POOR,20.23448435,105.59444904,20.23514241,105.59369434,True,6.79,107.36,SUV,"LINESTRING (105.59444904 20.23448435, 105.59369434 20.23514241)",217b_1
